"jmdict_seq","kanji","kana","waller_definition","origin","original"
1259930,"見当","けんとう","be found,aim,estimate,guess,approx","waller",
1258000,"検討","けんとう","consideration,examination,investigation,study,scrutiny","waller",
1263760,"現場","げんば","actual spot,scene,scene of the crime","waller",
1257590,"憲法","けんぽう","constitution","waller",
1258200,"権利","けんり","right,privilege","waller",
2147630,"後","ご","afterwards,since then,in the future","waller",
1270910,"語","ご","language,word","waller",
1558670,"恋","こい","love,tender passion","waller",
1469890,"濃い","こい","thick (as of color, liquid),dense,strong","waller",
1558920,"恋人","こいびと","lover,sweetheart","waller",
1592930,"幸運","こううん","good luck,fortune","waller",
1282240,"講演","こうえん","lecture,address","waller",
1275130,"効果","こうか","effect,effectiveness,efficacy,result","waller",
1280530,"硬貨","こうか","coin","waller",
1283300,"高価","こうか","high price","waller",
1285520,"豪華","ごうか","wonderful,gorgeous,splendor,pomp,extravagance","waller",
1284600,"合格","ごうかく","success,passing (e.g. exam),eligibility","waller",
1271750,"交換","こうかん","exchange,interchange,reciprocity","waller",
1281270,"航空","こうくう","aviation,flying","waller",
1272950,"光景","こうけい","scene,spectacle","waller",
1284740,"合計","ごうけい","sum total,total amount","waller",
1279170,"攻撃","こうげき","attack,strike,offensive,criticism,censure","waller",
1282410,"貢献","こうけん","contribution,services","waller",
1278510,"広告","こうこく","advertisement","waller",
1271990,"交際","こうさい","company,friendship,association,society,acquaintance","waller",
1269720,"後者","こうしゃ","the latter","waller",
1578700,"工場","こうば","factory,plant,mill,workshop","waller",
1279730,"構成","こうせい","organization,composition","waller",
1283700,"高速","こうそく","high speed,high gear","waller",
1282100,"行動","こうどう","action,conduct,behaviour,mobilization","waller",
1236500,"強盗","ごうとう","robbery,burglary","waller",
1278400,"幸福","こうふく","happiness,blessedness","waller",
1274640,"公平","こうへい","fairness,impartial,justice","waller",
1272730,"候補","こうほ","candidacy","waller",
1281170,"考慮","こうりょ","consideration,taking into account","waller",
1593070,"越える","こえる","to exceed,to cross over,to cross","waller",
1048910,,"コーチ","coach","waller",
1049010,,"コード","code,cord,chord","waller",
1488840,"氷","こおり","ice,hail","waller",
1593100,"凍る","こおる","to freeze,to be frozen over,to congeal","waller",
1054230,,"ゴール","goal","waller",
1271310,"誤解","ごかい","misunderstanding","waller",
1271010,"語学","ごがく","language study","waller",
1266470,"呼吸","こきゅう","breath,respiration","waller",
2853884,"故郷","こきょう","home town,birthplace,old village,historic village","waller",
1240180,"極","ごく","quite,very","waller",
1286370,"国語","こくご","national language","waller",
1288080,"黒板","こくばん","blackboard","waller",
1285790,"克服","こくふく","subjugation,conquest","waller",
1287070,"国民","こくみん","national,people,citizen","waller",
1287280,"穀物","こくもつ","grain,cereal,corn","waller",
1288340,"腰","こし","hip","waller",
1264770,"個人","こじん","individual,private person,personal,private","waller",
1175300,"越す","こす","to go over (e.g. with audience)","waller",
1286170,"国家","こっか","state,country,nation","waller",
1286240,"国会","こっかい","National Diet,parliament,congress","waller",
1286320,"国境","こっきょう","national or state border","waller",
1288640,"骨折","こっせつ","bone fracture","waller",
1593290,"小包","こづつみ","parcel,package","waller",
1313580,"事","こと","thing,matter,fact,circumstances","waller",
1157510,"異なる","ことなる","to differ,to vary,to disagree","waller",
1264600,"諺","ことわざ","proverb,maxim","waller",
1419570,"断る","ことわる","to refuse,to decline,to dismiss","waller",
1504770,"粉","こな","flour,meal,powder","waller",
1277500,"好み","このみ","liking,taste,choice","waller",
1277520,"好む","このむ","to like,to prefer","waller",
1348630,"小麦","こむぎ","wheat","waller",
1270680,,"ごめんなさい","I beg your pardon,excuse me","waller",
1347830,"小屋","こや","hut,cabin,shed,(animal) pen","waller",
1004830,,"これら","these","waller",
1579080,"頃","ころ","time,about,toward,approximately (time)","waller",
1299030,"殺す","ころす","to kill","waller",
1582130,"転ぶ","ころぶ","to fall down,to fall over","waller",
1289070,"今回","こんかい","now,this time,lately","waller",
1289140,"今後","こんご","from now on,hereafter","waller",
1290390,"混雑","こんざつ","confusion,congestion","waller",
1004890,,"こんなに","so,like this,in this way","waller",
1289620,"困難","こんなん","difficulty,distress","waller",
1579110,"今日","こんにち","today,this day","waller",
1289400,,"こんにちは","hello,good day (daytime greeting, id)","waller",
1289710,"婚約","こんやく","engagement,betrothal","waller",
1290560,"混乱","こんらん","disorder,chaos,confusion,mayhem","waller",
1291070,"差","さ","difference,variation","waller",
1055000,,"サービス","(1) service,support system,(2) goods or services without charge","waller",
1296300,"際","さい","on the occasion of,circumstances","waller",
1293850,"最高","さいこう","highest,supreme,the most","waller",
1296820,"財産","ざいさん","property,fortune,assets","waller",
1293940,"最終","さいしゅう","last,final,closing","waller",
1579210,"最中","さいちゅう","in the middle of","waller",
1294220,"最低","さいてい","least,lowest,worst","waller",
1294630,"才能","さいのう","talent,ability","waller",
1296120,"裁判","さいばん","trial,judgement","waller",
1296670,"材料","ざいりょう","ingredients,material","waller",
1278380,"幸い","さいわい","happiness,blessedness","waller",
1056230,,"サイン","(1) autograph,(2) sign,(3) sine","waller",
1235950,"境","さかい","border,boundary,mental state","waller",
1226990,"逆らう","さからう","to go against,to oppose,to disobey,to defy","waller",
1379640,"盛り","さかり","helping,serving","waller",
1297540,"作業","さぎょう","work,operation,manufacturing,fatigue duty","waller",
1298200,"昨","さく","last (year),yesterday","waller",
1297910,"作品","さくひん","work,opus,performance,production","waller",
1297950,"作物","さくもつ","produce (e.g. agricultural),crops","waller",
1593710,"桜","さくら","cherry blossom,cherry tree","waller",
1329010,"酒","さけ","alcohol,sake","waller",
1235910,"叫ぶ","さけぶ","to shout,to cry","waller",
1583260,"避ける","さける","(1) to avoid (physical contact ),(2) to ward off,to avert","waller",
1310090,"支える","ささえる","to be blocked,to choke,to be obstructed","waller",
1309670,"指す","さす","to point,to put up umbrella,to play","waller",
1291880,"座席","ざせき","seat","waller",
1541900,"誘う","さそう","(1) to invite,to ask,(2) to tempt,to lure,to induce","waller",
1298960,"札","さつ","(1) token,label,(2) ticket,(3) charm","waller",
1297510,"作家","さっか","author,writer,novelist,artist","waller",
1297650,"作曲","さっきょく","composition,setting (of music)","waller",
1005390,,"ざっと","roughly,in round numbers","waller",
1005210,,"さっぱり","feeling refreshed,feeling relieved,neat,trimmed","waller",
1585460,,"さて","well,now,then","waller",
1593800,"砂漠","さばく","desert","waller",
1291410,"差別","さべつ","discrimination,distinction,differentiation","waller",
1297980,"作法","さほう","manners,etiquette,propriety","waller",
1593830,"様々","さまざま","varied,various","waller",
1206060,"覚ます","さます","to awaken","waller",
1206070,"覚める","さめる","to wake,to wake up","waller",
1290810,"左右","さゆう","(1) left and right,(2) influence,control,domination","waller",
1299680,"皿","さら","plate,dish","waller",
1279310,"更に","さらに","furthermore,again,after all,more and more,moreover","waller",
1231650,"去る","さる","to leave,to go away","waller",
1177390,"猿","さる","monkey","waller",
1403020,"騒ぎ","さわぎ","uproar,disturbance","waller",
1302090,"参加","さんか","participation","waller",
1302280,"参考","さんこう","reference,consultation","waller",
1304200,"賛成","さんせい","approval,agreement,support,favour","waller",
1304350,"酸素","さんそ","oxygen","waller",
2101130,"氏","し","family name,lineage,birth","waller",
1929950,"詩","し","poem,verse of poetry","waller",
1594060,"幸せ","しあわせ","happiness,good fortune,luck,blessing","waller",
1064120,,"ジーンズ","jeans","waller",
1064250,"ジェット機","ジェットき","jet aeroplane","waller",
1430690,"直に","じかに","immediately,readily,directly","waller",
1506050,,"しかも","moreover,furthermore,nevertheless,and yet","waller",
1319580,"叱る","しかる","to scold","waller",
1319060,"式","しき","equation,formula,ceremony","waller",
1581790,"直","じき","earnestly,immediately,exactly","waller",
1316040,"時期","じき","time,season,period","waller",
1310130,"支給","しきゅう","payment,allowance","waller",
1005480,,"しきりに","frequently,repeatedly,incessantly,eagerly","waller",
1594190,"刺激","しげき","stimulus,impetus,incentive","waller",
1312720,"資源","しげん","resources","waller",
1313830,"事件","じけん","event,affair,incident","waller",
1316220,"時刻","じこく","instant,time,moment","waller",
1317770,"自殺","じさつ","suicide","waller",
1313960,"事実","じじつ","fact,truth,reality","waller",
1310180,"支出","ししゅつ","expenditure,expenses","waller",
1314010,"事情","じじょう","circumstances,consideration,conditions,situation,reasons","waller",
1312220,"詩人","しじん","poet","waller",
1318000,"自身","じしん","by oneself,personally","waller",
1431670,"沈む","しずむ","to sink,to feel depressed","waller",
1318090,"自然","しぜん","nature,spontaneous","waller",
1309560,"思想","しそう","thought,idea","waller",
1387010,"舌","した","tongue","waller",
1316680,"次第","しだい","(1) order,precedence,(2) circumstances,(3) immediate(ly)","waller",
1595240,"事態","じたい","situation,present state of affairs","waller",
1335210,"従う","したがう","to abide (by the rules),to obey,to follow,to accompany","waller",
1335230,"従って","したがって","therefore,consequently,in accordance with","waller",
1365050,"親しい","したしい","intimate,close (e.g. friend)","waller",
1320640,"質","しつ","quality,nature (of person)","waller",
1319860,"失業","しつぎょう","unemployment","waller",
1320970,"実験","じっけん","experiment","waller",
1321020,"実現","じつげん","implementation,materialization,realization","waller",
1321040,"実行","じっこう","practice,performance,execution (e.g. program),realization","waller",
1321110,"実際","じっさい","practical,actual condition,status quo","waller",
1321140,"実施","じっし","enforcement,enact,put into practice,carry out,operation","waller",
1005870,,"じっと","fixedly,firmly,patiently,quietly","waller",
2820720,"実に","じつに","indeed,truly,surely","waller",
1320830,"実は","じつは","as a matter of fact,by the way","waller",
1320170,"失望","しつぼう","disappointment,despair","waller",
1310230,"支店","してん","branch store (office)","waller",
1309950,"指導","しどう","leadership,guidance,coaching","waller",
1318340,"自動","じどう","automatic,self-motion","waller",
1583470,"品","しな","thing,article,goods,dignity,article (goods),counter for meal courses","waller",
1310270,"支配","しはい","rule,control,direction","waller",
1321630,"芝居","しばい","play,drama","waller",
2179090,,"しばしば","often,again and again,frequently","waller",
1321650,"芝生","しばふ","lawn","waller",
1594480,"支払","しはらい","payment","waller",
1310300,"支払う","しはらう","to pay","waller",
1310950,"死亡","しぼう","death,mortality","waller",
1312780,"資本","しほん","funds,capital","waller",
1594530,"仕舞い","しまい","sisters","waller",
1579490,"姉妹","しまい","sisters","waller",
1305380,"仕舞う","しまう","to finish,to close,to do something completely","waller",
1005600,"仕舞った","しまった","Damn it!","waller",
1318680,"自慢","じまん","pride,boast","waller",
1314270,"事務","じむ","business,office work","waller",
1317110,"示す","しめす","to denote,to show,to point out,to indicate","waller",
1389460,"占める","しめる","(1) to comprise,to account for,to make up (of),(2) to hold,to occupy","waller",
2080210,"下","しも","under,below,beneath","waller",
1402930,"霜","しも","frost","waller",
1323940,"借金","しゃっきん","debt,loan,liabilities","waller",
1427510,,"しゃべる","to talk,to chat,to chatter","waller",
1323500,"邪魔","じゃま","hindrance,intrusion","waller",
1333450,"週","しゅう","week","waller",
1331840,"州","しゅう","sandbank","waller",
1337000,"銃","じゅう","gun","waller",
1331030,"周囲","しゅうい","surroundings,circumference,environs","waller",
1330510,"収穫","しゅうかく","harvest,crop,ingathering","waller",
1333500,"週間","しゅうかん","week,weekly","waller",
1331400,"宗教","しゅうきょう","religion","waller",
1336260,"重視","じゅうし","importance,stress,serious consideration","waller",
1331670,"就職","しゅうしょく","finding employment,inauguration","waller",
1065950,,"ジュース","juice,soft drink,deuce","waller",
1332130,"修正","しゅうせい","amendment,correction,revision,modification","waller",
1335570,"渋滞","じゅうたい","congestion (e.g. traffic),delay,stagnation","waller",
1336500,"重大","じゅうだい","serious,important,grave,weighty","waller",
1334150,"住宅","じゅうたく","resident,housing","waller",
1333730,"集団","しゅうだん","group,mass","waller",
1333750,"集中","しゅうちゅう","concentration,focusing the mind","waller",
1330790,"収入","しゅうにゅう","income,receipts,revenue","waller",
1334210,"住民","じゅうみん","citizens,inhabitants,residents,population","waller",
1336820,"重要","じゅうよう","important,momentous,essential,principal,major","waller",
1332400,"修理","しゅうり","repairing,mending","waller",
1325260,"主義","しゅぎ","doctrine,rule,principle","waller",
1337300,"宿泊","しゅくはく","lodging","waller",
1327790,"手術","しゅじゅつ","surgical operation","waller",
1329300,"首相","しゅしょう","Prime Minister","waller",
1328110,"手段","しゅだん","means,way,measure","waller",
1325910,"主張","しゅちょう","claim,request,insistence,assertion","waller",
1339260,"出身","しゅっしん","graduate from,come from","waller",
1340030,"出版","しゅっぱん","publication","waller",
1329340,"首都","しゅと","capital city","waller",
1326160,"主婦","しゅふ","housewife,mistress","waller",
1326320,"主要","しゅよう","chief,main,principal,major","waller",
1330450,"需要","じゅよう","demand,request","waller",
1328890,"種類","しゅるい","variety,kind,type","waller",
1342220,"順","じゅん","order,turn","waller",
1341210,"瞬間","しゅんかん","moment,second,instant","waller",
1342380,"順調","じゅんちょう","favourable,doing well,O.K.,all right","waller",
1342390,"順番","じゅんばん","turn (in line),order of things","waller",
1306200,"使用","しよう","use,application,employment,utilization","waller",
2083540,"小","しょう",,"waller",
1351270,"章","しょう","(1) chapter,section,(2) medal","waller",
1351910,"賞","しょう","prize,award","waller",
1352170,"上","じょう","(1) first volume,(2) superior quality,(3) governmental","waller",
1352060,"障害","しょうがい","obstacle,impediment (fault),damage","waller",
1347530,"奨学金","しょうがくきん","scholarship","waller",
1580490,"乗客","じょうきゃく","passenger","waller",
1352980,"上京","じょうきょう","proceeding to the capital (Tokyo)","waller",
1356700,"状況","じょうきょう","state of affairs,situation,circumstances","waller",
1356510,"条件","じょうけん","conditions,terms","waller",
1377080,"正午","しょうご","noon,mid-day","waller",
1377590,"正直","しょうじき","honesty,integrity,frankness","waller",
1356000,"常識","じょうしき","common sense","waller",
1580290,"少女","しょうじょ","daughter,young lady,virgin,maiden,little girl","waller",
1594930,"少々","しょうしょう","just a minute,small quantity","waller",
1351030,"症状","しょうじょう","symptoms,condition","waller",
1378650,"生じる","しょうじる","to produce,to yield,to result from,to arise,to be generated","waller",
1356730,"状態","じょうたい","condition,situation,circumstances,state","waller",
1353850,"上達","じょうたつ","improvement,advance,progress","waller",
1355540,"冗談","じょうだん","jest,joke","waller",
1354030,"上等","じょうとう","superiority,first class,very good","waller",
1351560,"衝突","しょうとつ","collision,conflict","waller",
1580270,"商人","しょうにん","trader,shopkeeper,merchant","waller",
1349520,"承認","しょうにん","recognition,acknowledgement,approval,consent,agreement","waller",
1349170,"少年","しょうねん","boys,juveniles","waller",
1347200,"商売","しょうばい","trade,business,commerce,transaction,occupation","waller",
1350290,"消費","しょうひ","consumption,expenditure","waller",
1347310,"商品","しょうひん","commodity,article of commerce,goods,stock,merchandise","waller",
1350340,"消防","しょうぼう","fire fighting,fire department","waller",
1356370,"情報","じょうほう","information,(military) intelligence","waller",
1351680,"証明","しょうめい","proof,verification","waller",
1345020,"女王","じょおう","queen","waller",
1357480,"職","しょく","employment","waller",
1357510,"職業","しょくぎょう","occupation,business","waller",
1358530,"食卓","しょくたく","dining table","waller",
1358600,"食品","しょくひん","commodity,foodstuff","waller",
1357300,"植物","しょくぶつ","plant,vegetation","waller",
1358620,"食物","しょくもつ","food,foodstuff","waller",
1358660,"食欲","しょくよく","appetite (for food)","waller",
1358670,"食料","しょくりょう","food","waller",
1358690,"食糧","しょくりょう","provisions,rations","waller",
1344030,"書斎","しょさい","study","waller",
1345140,"女子","じょし","woman,girl","waller",
1344650,"助手","じょしゅ","helper,helpmeet,assistant,tutor","waller",
1595480,"徐々に","じょじょに","slowly,little by little,gradually,steadily,quietly","waller",
1343640,"署名","しょめい","signature","waller",
1344150,"書物","しょもつ","books","waller",
1345430,"女優","じょゆう","actress","waller",
1342510,"処理","しょり","processing,dealing with,treatment,disposition,disposal","waller",
1344200,"書類","しょるい","documents,official papers","waller",
1420400,"知らせ","しらせ","notice","waller",
1358760,"尻","しり","buttocks,bottom","waller",
1168060,"印","しるし","(1) mark,(2) symbol,(3) evidence","waller",
1355710,"城","しろ","castle","waller",
1366010,"進学","しんがく","going on to university","waller",
1364520,"神経","しんけい","nerve,sensitivity","waller",
1363650,"真剣","しんけん","seriousness,earnestness","waller",
1359150,"信仰","しんこう","(religious) faith,belief,creed","waller",
1359240,"信号","しんごう","traffic lights,signal,semaphore","waller",
1367380,"人工","じんこう","artificial,manmade,human work,human skill,artificiality","waller",
1362730,"深刻","しんこく","serious","waller",
1365460,"診察","しんさつ","medical examination","waller",
1368020,"人種","じんしゅ","race (of people)","waller",
1359040,"信じる","しんじる","to believe,to place trust in","waller",
1368370,"人生","じんせい","(human) life (i.e. conception to death)","waller",
1365230,"親戚","しんせき","relative","waller",
1362100,"新鮮","しんせん","fresh","waller",
1360770,"心臓","しんぞう","heart","waller",
2830705,"身体","しんたい","the body","waller",
1365770,"身長","しんちょう","height (of body),stature","waller",
1361110,"慎重","しんちょう","discretion,prudence","waller",
1360410,"審判","しんぱん","refereeing,trial,judgement,umpire,referee","waller",
1369070,"人物","じんぶつ","character,personality,person,man,personage,talented man","waller",
1366190,"進歩","しんぽ","progress,development","waller",
1365410,"親友","しんゆう","close friend,buddy","waller",
1359620,"信用","しんよう","confidence,dependence,credit,faith","waller",
1359730,"信頼","しんらい","reliance,trust,confidence","waller",
1361000,"心理","しんり","mentality","waller",
1369530,"人類","じんるい","mankind,humanity","waller",
1400390,"巣","す","nest,rookery,breeding place,beehive,cobweb","waller",
1370320,"図","ず","figure (e.g. Fig 1),drawing,picture,illustration","waller",
1371610,"水準","すいじゅん","(1) water level,(2) level,standard","waller",
1371170,"推薦","すいせん","recommendation","waller",
1067210,,"スイッチ","switch","waller",
1372800,"随分","ずいぶん","extremely","waller",
1372370,"睡眠","すいみん","sleep","waller",
1580825,"数","すう","number,figure","waller",
1373060,"数字","すうじ","numeral,figure","waller",
1067040,,"スープ","(Western) soup","waller",
1525250,"末","すえ","the end of,powder","waller",
1307710,"姿","すがた","figure,shape,appearance","waller",
1067770,,"スキー","skiing","waller",
1229060,"救う","すくう","to rescue from,to help out of","waller",
1539080,"優れる","すぐれる","to surpass,to outstrip,to excel","waller",
1068770,,"スケート","skate(s),skating","waller",
1374550,,"すごい","terrible,dreadful,terrific,amazing,great","waller",
1348900,"少しも","すこしも","anything of,not one bit","waller",
1196000,"過ごす","すごす","to pass,to spend,to go through,to tide over","waller",
1241750,"筋","すじ","muscle,string,line","waller",
1365990,"進める","すすめる","to advance,to promote,to hasten","waller",
1595680,"勧める","すすめる","to recommend,to advise,to encourage,to offer (wine)","waller",
1069210,,"スター","star","waller",
1069520,,"スタイル","style","waller",
1069930,,"スタンド","stand","waller",
1450890,"頭痛","ずつう","headache","waller",
1006380,,"ずっと","consecutively,throughout,a lot","waller",
1397350,,"すてき","lovely,dreamy,beautiful,great","waller",
1220310,"既に","すでに","already,too late","waller",
1404100,,"すなわち","that is,namely,i.e.","waller",
1397300,"素晴らしい","すばらしい","wonderful,splendid,magnificent","waller",
1072260,,"スピーチ","speech","waller",
1595730,"全て","すべて","all,the whole,entirely,in general,wholly","waller",
1295040,"済ませる","すませる","to be finished","waller",
1246440,"角","すみ","horn","waller",
1295060,,"すみません","sorry,excuse me","waller",
1174890,"鋭い","するどい","pointed,sharp","waller",
1472650,"背","せい","height,stature","waller",
1376590,"正","せい","(logical) true,regular","waller",
2088240,"生","せい","(1) draft (beer),(2) raw,unprocessed","waller",
1375260,"性","せい","sex,gender","waller",
1610040,"所為","せい","cause,reason,fault","waller",
2081570,"税","ぜい",,"waller",
1375290,"性格","せいかく","character,personality","waller",
1376760,"正確","せいかく","accurate,punctuality,exactness,authenticity,veracity","waller",
1373990,"世紀","せいき","century,era","waller",
1381320,"請求","せいきゅう","claim,demand,application,request","waller",
1382100,"税金","ぜいきん","tax,duty","waller",
1378200,"清潔","せいけつ","clean","waller",
1374700,"制限","せいげん","restriction,restraint,limitation","waller",
1375690,"成功","せいこう","success,hit","waller",
1377290,"正式","せいしき","due form,official,formality","waller",
1379950,"精神","せいしん","mind,soul,heart,spirit,intention","waller",
1375740,"成人","せいじん","adult","waller",
1596050,"精々","せいぜい","at the most,at best,to the utmost,as much (far) as possible","waller",
1375760,"成績","せいせき","results,record","waller",
1380690,"製造","せいぞう","manufacture,production","waller",
1573150,"贅沢","ぜいたく","luxury,extravagance","waller",
1375790,"成長","せいちょう","growth,grow to adulthood","waller",
1374880,"制度","せいど","system,institution,organization","waller",
1381750,"青年","せいねん","youth,young man","waller",
1380760,"製品","せいひん","manufactured goods,finished goods","waller",
1376070,"政府","せいふ","government,administration","waller",
1379430,"生物","せいぶつ","raw food","waller",
1379530,"生命","せいめい","life,existence","waller",
1376250,"整理","せいり","sorting,arrangement,adjustment,regulation","waller",
1204300,"咳","せき","cough","waller",
1382700,"石炭","せきたん","coal","waller",
1383180,"責任","せきにん","duty,responsibility","waller",
1382830,"石油","せきゆ","oil,petroleum,kerosene","waller",
1373970,"世間","せけん","world,society","waller",
1386370,"説","せつ","theory","waller",
1383030,"積極的","せっきょくてき","positive,active,proactive","waller",
1386020,"設計","せっけい","plan,design","waller",
1386840,"絶対","ぜったい","absolute,unconditional,absoluteness","waller",
1074600,,"セット","set","waller",
1386070,"設備","せつび","equipment,device,facilities,installation","waller",
1386990,"絶滅","ぜつめつ","destruction,extinction","waller",
1386350,"節約","せつやく","economising,saving","waller",
1374530,"是非","ぜひ","certainly,without fail","waller",
1383160,"責める","せめる","to condemn,to blame,to criticize","waller",
1394250,"善","ぜん","good,goodness,right,virtue","waller",
1394770,"全","ぜん","all,whole,entire,complete,overall,pan","waller",
1394840,"全員","ぜんいん","all members (unanimity),all hands,the whole crew","waller",
1389780,"専攻","せんこう","major subject,special study","waller",
1581180,"全国","ぜんこく","country-wide,nation-wide,whole country,national","waller",
1388300,"先日","せんじつ","the other day,a few days ago","waller",
1393090,"前者","ぜんしゃ","the former","waller",
1392250,"選手","せんしゅ","(1) player (in game),(2) team","waller",
1393350,"前進","ぜんしん","advance,drive,progress","waller",
1075040,,"センター","a center","waller",
1395660,"全体","ぜんたい","whole,entirety,whatever (is the matter)","waller",
1392290,"選択","せんたく","selection,choice","waller",
2137720,"然う","そう","so","waller",
1351830,"象","ぞう","elephant","waller",
1403060,"騒音","そうおん","noise","waller",
1403160,"増加","ぞうか","increase,addition","waller",
1400050,"操作","そうさ","operation,management,processing","waller",
1399610,"想像","そうぞう","imagination,guess","waller",
1401090,"相続","そうぞく","succession,inheritance","waller",
1402360,"装置","そうち","equipment,installation,apparatus","waller",
1401240,"相当","そうとう","suitable,fair,tolerable,proper","waller",
1405050,"速度","そくど","speed,velocity,rate","waller",
1436050,"底","そこ","bottom,sole","waller",
1406090,,"そこで","so (conj),accordingly,now,then,thereupon","waller",
1397630,"組織","そしき","(1) organization,(2) structure,construction,(3) tissue,(4) system","waller",
1581730,"注ぐ","そそぐ","to pour (into),to irrigate,to pay,to fill,to feed (e.g. a fire)","waller",
1160540,"育つ","そだつ","to raise (child),to be brought up,to grow (up)","waller",
1006790,,"そっくり","all,altogether,entirely,be just like,the splitting image of","waller",
1006810,,"そっと","face of the earth","waller",
1406000,"袖","そで","sleeve","waller",
1244960,"備える","そなえる","to furnish,to provide for,to equip,to install","waller",
1006930,,"そのうち","eventually,sooner or later,of the previously mentioned","waller",
1406030,,"そのまま","without change,as it is (i.e. now)","waller",
1075480,,"ソファー","sofa,couch","waller",
1397100,"粗末","そまつ","crude,rough,plain,humble","waller",
1596690,,"それぞれ","each,every,either,respectively,severally","waller",
1406060,,"それでも","but (still),and yet,nevertheless,even so,notwithstanding","waller",
2396190,,"それと",,"waller",
1007010,,"それとも","or,or else","waller",
1406660,"損","そん","loss,disadvantage","waller",
1406710,"損害","そんがい","damage,injury,loss","waller",
1406400,"尊敬","そんけい","respect,esteem,reverence,honour","waller",
1406150,"存在","そんざい","existence,being","waller",
1406460,"尊重","そんちょう","respect,esteem,regard","waller",
1442730,"田","た","rice field","waller",
1949190,"他","た","other (esp. places and things)","waller",
1409800,"対","たい","pair,couple,set","waller",
2082450,"大","だい",,"waller",
1412560,"台","だい","stand,rack,table,support","waller",
1415470,"題","だい","title,subject,theme,topic","waller",
1409200,"体育","たいいく","physical education,gymnastics,athletics","waller",
1409250,"体温","たいおん","temperature (body)","waller",
1413180,"大会","たいかい","convention,tournament,mass meeting,rally","waller",
1413330,"大気","たいき","atmosphere","waller",
1411790,"代金","だいきん","price,payment,cost,charge","waller",
1596750,"退屈","たいくつ","tedium,boredom","waller",
1410930,"滞在","たいざい","stay,sojourn","waller",
1413880,"大使","たいし","ambassador","waller",
1412960,"大した","たいした","considerable,great,important,significant,a big deal","waller",
1410120,"対象","たいしょう","target,object (of worship, study, etc),subject (of taxation, etc)","waller",
1414160,"大臣","だいじん","cabinet minister","waller",
1610160,"対する","たいする","to face,to confront,to oppose","waller",
1414360,"大戦","たいせん","great war,great battle","waller",
1410780,"態度","たいど","attitude,manner","waller",
1414650,"大統領","だいとうりょう","president,chief executive","waller",
1414790,"大半","たいはん","majority,mostly,generally","waller",
1412170,"代表","だいひょう","representative,representation,delegation,type,example,model","waller",
1414850,"大部分","だいぶぶん","most part,greater part,majority","waller",
1075960,,"タイプライター","typewriter","waller",
1411470,"逮捕","たいほ","arrest,apprehension,capture","waller",
1076860,,"ダイヤ","(1) dyer,(2) diagram,(3) (railway) schedule,(4) diamond","waller",
1408370,"太陽","たいよう","sun,solar","waller",
1506930,"平ら","たいら","flatness,level,smooth,calm,plain","waller",
1412400,"代理","だいり","representation,agency,proxy,deputy,agent","waller",
1415150,"大陸","たいりく","continent","waller",
1445770,"倒す","たおす","to throw down,to beat,to bring down,to blow down","waller",
1076170,,"タオル","(hand) towel","waller",
2055530,,"だが",,"waller",
1268770,"互い","たがい","mutual,reciprocal","waller",
1516160,"宝","たから","treasure","waller",
1415750,"宅","たく","house,home,husband","waller",
1007370,,"だけど","however","waller",
1205780,"確かめる","たしかめる","to ascertain","waller",
1407810,"多少","たしょう","more or less,somewhat,a little,some","waller",
1344410,"助ける","たすける","to help,to save,to rescue","waller",
1538900,"只","ただ","free of charge,mere,only","waller",
1538900,"唯","ただ","free of charge,mere,sole,only,usual,common","waller",
1596950,"戦い","たたかい","battle,fight,struggle,conflict","waller",
1596960,"戦う","たたかう","to fight,to battle,to combat","waller",
1416170,"叩く","たたく","to strike,to clap,to dust,to beat","waller",
1430670,"直ちに","ただちに","at once,immediately,directly,in person","waller",
1551370,"立ち上がる","たちあがる","to stand up","waller",
1551710,"立場","たちば","standpoint,position,situation","waller",
1251100,"経つ","たつ","to pass,to lapse","waller",
1416230,"達する","たっする","to reach,to get to","waller",
1007230,,"たった","free of charge,mere,sole,only,usual,common","waller",
2643970,,"だって","but,because,even,also,too","waller",
1007240,,"たっぷり","full,in plenty,ample","waller",
1597120,"例え","たとえ","simile,metaphor,allegory","waller",
1581590,"谷","たに","valley","waller",
1581400,"他人","たにん","another person,unrelated person,outsider,stranger","waller",
1328820,"種","たね","(1) seed,(2) material,(3) cause,source","waller",
1404450,"束","たば","handbreadth,bundle","waller",
1445150,"度","たび","counter for occurrences","waller",
1553120,"旅","たび","travel,trip,journey","waller",
1597160,,"たびたび","often,repeatedly,frequently","waller",
1240530,"玉","たま","ball,sphere,coin","waller",
1240530,"球","たま","globe,sphere,ball","waller",
1240530,"弾","たま","bullet,shot,shell","waller",
2068840,"偶","たま","even number,couple,man and wife,friend","waller",
1597180,"偶々","たまたま","casually,unexpectedly,accidentally,by chance","waller",
1211340,,"たまらない","intolerable,unbearable,unendurable","waller",
1534930,"黙る","だまる","to be silent","waller",
1409110,"駄目","だめ","useless,no good,hopeless","waller",
1312250,"試し","ためし","trial,test","waller",
1312260,"試す","ためす","to attempt,to test","waller",
1512410,"便り","たより","news,tidings,information,correspondence,letter","waller",
1597200,"頼る","たよる","to rely on,to have recourse to,to depend on","waller",
1633690,"段","だん","step,stair,flight of steps,grade,rank,level","waller",
1417040,"単位","たんい","unit,denomination,credit (in school)","waller",
