"jmdict_seq","kanji","kana","waller_definition","origin","original"
1477490,"発射","はっしゃ","firing,shooting,discharge,catapult","waller",
1477660,"発想","はっそう","expression (music),conceptualization","waller",
1477750,"発電","はつでん","generation (e.g. power)","waller",
1477750,"發電","はつでん","generation (e.g. power)","jmdict","発電"
1477810,"発売","はつばい","sale","waller",
1471140,"派手","はで","showy,loud,gay,flashy,gaudy","waller",
1600910,"話合い","はなしあい","discussion,conference","waller",
1600910,"話し合い","はなしあい","discussion,conference","jmdict","話合い"
1562300,"話し掛ける","はなしかける","to accost a person,to talk (to someone)","waller",
1562300,"話しかける","はなしかける","to accost a person,to talk (to someone)","jmdict","話し掛ける"
1600920,"話中","はなしちゅう","while talking,the line is busy","waller",
1600920,"話し中","はなしちゅう","while talking,the line is busy","jmdict","話中"
1370010,"甚だしい","はなはだしい","extreme,excessive,terrible","waller",
1370010,"甚しい","はなはだしい","extreme,excessive,terrible","jmdict","甚だしい"
1194580,"花火","はなび","fireworks","waller",
1194580,"煙火","はなび","fireworks","jmdict","花火"
1194570,"花嫁","はなよめ","bride","waller",
1516540,"放れる","はなれる","to leave,to get free,to cut oneself off","waller",
1171680,"羽根","はね","shuttlecock","waller",
1099490,,"ばね","spring (e.g. coil, leaf)","waller",
1099490,"発条","ばね","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,,"ぜんまい","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"発条","ぜんまい","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,,"はつじょう","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"発条","はつじょう","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"撥条","ばね","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"撥条","ぜんまい","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"撥条","はつじょう","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"弾機","ばね","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,,"だんき","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,"弾機","だんき","spring (e.g. coil, leaf)","jmdict","ばね"
1099490,,"バネ","spring (e.g. coil, leaf)","jmdict","ばね"
1429620,"跳ねる","はねる","to jump,to leap","waller",
1471420,"破片","はへん","fragment,splinter,broken piece","waller",
1601040,"歯磨き","はみがき","dentifrice,toothpaste","waller",
1601040,"歯磨","はみがき","dentifrice,toothpaste","jmdict","歯磨き"
1566420,,"はめる","(col) to get in,to insert,to put on,to make love","waller",
1566420,"嵌める","はめる","(col) to get in,to insert,to put on,to make love","jmdict","はめる"
1566420,"填める","はめる","(col) to get in,to insert,to put on,to make love","jmdict","はめる"
1566420,"篏める","はめる","(col) to get in,to insert,to put on,to make love","jmdict","はめる"
1566420,"塡める","はめる","(col) to get in,to insert,to put on,to make love","jmdict","はめる"
1400240,"早口","はやくち","fast-talking","waller",
1400240,"早口","はやぐち","fast-talking","jmdict","はやくち"
1400240,"速口","はやくち","fast-talking","jmdict","早口"
1400240,"速口","はやぐち","fast-talking","jmdict","早口"
1552310,"流行る","はやる","to flourish,to thrive,to be popular,to come into fashion","waller",
1501580,"払い込む","はらいこむ","to deposit,to pay in","waller",
1501610,"払い戻す","はらいもどす","to repay,to pay back","waller",
1501610,"払戻す","はらいもどす","to repay,to pay back","jmdict","払い戻す"
1099690,,"バランス","balance","waller",
1366250,"針金","はりがね","wire","waller",
1427870,"張り切る","はりきる","to be in high spirits,to be full of vigor","waller",
1601160,"反映","はんえい","reflection,influence","waller",
1601160,"反影","はんえい","reflection,influence","jmdict","反映"
1479230,"半径","はんけい","radius","waller",
1478550,"判子","はんこ","seal (used for signature)","waller",
1478550,,"はんこ","seal (used for signature)","jmdict","判子"
1478550,,"ハンコ","seal (used for signature)","jmdict","判子"
1601350,"万歳","ばんざい","hurrah, cheers","waller",
1601350,"万歳","ばんぜい","hurrah, cheers","jmdict","ばんざい"
1601350,"万才","ばんざい","hurrah, cheers","jmdict","万歳"
1601350,"万才","ばんぜい","hurrah, cheers","jmdict","万歳"
1601350,,"バンザイ","hurrah, cheers","jmdict","万歳"
1478560,"判事","はんじ","judge,judiciary","waller",
1480540,"反省","はんせい","reflection,reconsideration,introspection,meditation,contemplation","waller",
1482360,"番地","ばんち","house number,address","waller",
1103270,,"パンツ","underpants","waller",
1100240,,"バンド","band","waller",
1479770,"半島","はんとう","peninsula","waller",
1096830,,"ハンドル","handle,steering wheel","waller",
1601420,"日当たり","ひあたり","exposure to the sun,sunny place","waller",
1601420,"日あたり","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1601420,"日当り","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1601420,"陽当り","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1601420,"陽当たり","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1601420,"陽あたり","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1601420,"日当","ひあたり","exposure to the sun,sunny place","jmdict","日当たり"
1463920,"日帰り","ひがえり","day trip","waller",
1483600,"比較的","ひかくてき","comparatively,relatively","waller",
1463840,"日陰","ひかげ","shadow","waller",
1463840,"日蔭","ひかげ","shadow","jmdict","日陰"
1463840,"日影","ひかげ","shadow","jmdict","日陰"
1010830,,"ぴかぴか","glitter,sparkle","waller",
1010830,,"ピカピカ","glitter,sparkle","jmdict","ぴかぴか"
1010830,,"ピッカピカ","glitter,sparkle","jmdict","ぴかぴか"
1010830,,"ぴっかぴか","glitter,sparkle","jmdict","ぴかぴか"
1010830,,"ビカビカ","glitter,sparkle","jmdict","ぴかぴか"
1010830,,"びかびか","glitter,sparkle","jmdict","ぴかぴか"
1601520,"引受る","ひきうける","to undertake,to take up,to take over","waller",
1601520,"引き受ける","ひきうける","to undertake,to take up,to take over","jmdict","引受る"
1601520,"引受ける","ひきうける","to undertake,to take up,to take over","jmdict","引受る"
1601520,"引きうける","ひきうける","to undertake,to take up,to take over","jmdict","引受る"
1169140,"引返す","ひきかえす","to repeat,to send back,to bring back","waller",
1169140,"引き返す","ひきかえす","to repeat,to send back,to bring back","jmdict","引返す"
1169140,"引きかえす","ひきかえす","to repeat,to send back,to bring back","jmdict","引返す"
1601610,"引算","ひきざん","subtraction","waller",
1601610,"引き算","ひきざん","subtraction","jmdict","引算"
1601660,"引出す","ひきだす","to pull out,to take out,to draw out,to withdraw","waller",
1601750,"引き止める","ひきとめる","to detain,to check,to restrain","waller",
1601750,"引止める","ひきとめる","to detain,to check,to restrain","jmdict","引き止める"
1601750,"引き留める","ひきとめる","to detain,to check,to restrain","jmdict","引き止める"
1482710,"卑怯","ひきょう","cowardice,meanness,unfairness","waller",
1169120,"引分け","ひきわけ","a draw (in competition),tie game","waller",
1169120,"引き分け","ひきわけ","a draw (in competition),tie game","jmdict","引分け"
1601830,"陽射","ひざし","sunlight,rays of the sun","waller",
1601830,"日差し","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"陽射し","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"日射し","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"陽差し","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"日ざし","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"陽ざし","ひざし","sunlight,rays of the sun","jmdict","陽射"
1601830,"日差","ひざし","sunlight,rays of the sun","jmdict","陽射"
1487380,"肘","ひじ","elbow","waller",
1487380,"肱","ひじ","elbow","jmdict","肘"
1487380,"臂","ひじ","elbow","jmdict","肘"
1487380,,"ヒジ","elbow","jmdict","肘"
1106660,,"ピストル","pistol","waller",
1105160,,"ビタミン","vitamin","waller",
1105160,,"ヴィタミン","vitamin","jmdict","ビタミン"
1105160,,"バイタミン","vitamin","jmdict","ビタミン"
1010900,,"ぴたり",,"waller",
1169350,"引っ掛かる","ひっかかる","to be caught in,to be stuck in,to be cheated","waller",
1169350,"引っかかる","ひっかかる","to be caught in,to be stuck in,to be cheated","jmdict","引っ掛かる"
1169350,"引っ掛る","ひっかかる","to be caught in,to be stuck in,to be cheated","jmdict","引っ掛かる"
1487800,"筆記","ひっき","(taking) notes,copying","waller",
1601870,"引っ繰り返す","ひっくりかえす","to turn over,to overturn,to knock over,to upset,to turn inside out","waller",
1601870,"ひっくり返す","ひっくりかえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1601870,"ひっくり返す","ひっくりがえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1601870,"引っくり返す","ひっくりかえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1601870,"引っくり返す","ひっくりがえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1601870,"引っ繰り返す","ひっくりがえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","ひっくりかえす"
1601870,"引繰り返す","ひっくりかえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1601870,"引繰り返す","ひっくりがえす","to turn over,to overturn,to knock over,to upset,to turn inside out","jmdict","引っ繰り返す"
1169320,"引っ繰り返る","ひっくりかえる","to be overturned,to be upset,to topple over,to be reversed","waller",
1169320,"ひっくり返る","ひっくりかえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1169320,"ひっくり返る","ひっくりがえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1169320,"引っくり返る","ひっくりかえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1169320,"引っくり返る","ひっくりがえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1169320,"引っ繰り返る","ひっくりがえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","ひっくりかえる"
1169320,"引繰り返る","ひっくりかえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1169320,"引繰り返る","ひっくりがえる","to be overturned,to be upset,to topple over,to be reversed","jmdict","引っ繰り返る"
1601880,"引越し","ひっこし","moving (dwelling etc.),changing residence","waller",
1601880,"引っ越し","ひっこし","moving (dwelling etc.),changing residence","jmdict","引越し"
1601880,"引越","ひっこし","moving (dwelling etc.),changing residence","jmdict","引越し"
1169390,"引っ込む","ひっこむ","to draw back,to sink,to cave in","waller",
1169390,"引っこむ","ひっこむ","to draw back,to sink,to cave in","jmdict","引っ込む"
1487830,"筆者","ひっしゃ","writer,author","waller",
1487500,"必需品","ひつじゅひん","necessities,necessary article,requisite,essential","waller",
1601940,"人差指","ひとさしゆび","index finger","waller",
1601940,"人差し指","ひとさしゆび","index finger","jmdict","人差指"
1601940,"人指し指","ひとさしゆび","index finger","jmdict","人差指"
1601940,"人さし指","ひとさしゆび","index finger","jmdict","人差指"
1164910,"一通り","ひととおり","ordinary,usual,in general,briefly","waller",
1368820,"人通り","ひとどおり","pedestrian traffic","waller",
1601990,,"ひとまず","for the present,once,in outline","waller",
1601990,"一先ず","ひとまず","for the present,once,in outline","jmdict","ひとまず"
1601990,"一先","ひとまず","for the present,once,in outline","jmdict","ひとまず"
1601990,"一まず","ひとまず","for the present,once,in outline","jmdict","ひとまず"
1601990,"ひと先ず","ひとまず","for the present,once,in outline","jmdict","ひとまず"
1601990,"一と先ず","ひとまず","for the present,once,in outline","jmdict","ひとまず"
1453900,"瞳","ひとみ","pupil (of eye)","waller",
1453900,"眸","ひとみ","pupil (of eye)","jmdict","瞳"
1161830,"一休み","ひとやすみ","a rest","waller",
1161830,"ひと休み","ひとやすみ","a rest","jmdict","一休み"
1455670,"独り言","ひとりごと","a soliloquy,a monologue,speaking to oneself","waller",
1455670,"ひとり言","ひとりごと","a soliloquy,a monologue,speaking to oneself","jmdict","独り言"
1455670,"独りごと","ひとりごと","a soliloquy,a monologue,speaking to oneself","jmdict","独り言"
1455670,"一人言","ひとりごと","a soliloquy,a monologue,speaking to oneself","jmdict","独り言"
1455670,"一人ごと","ひとりごと","a soliloquy,a monologue,speaking to oneself","jmdict","独り言"
1455660,,"ひとりでに","by itself,automatically,naturally","waller",
1455660,"独りでに","ひとりでに","by itself,automatically,naturally","jmdict","ひとりでに"
1455660,"一人でに","ひとりでに","by itself,automatically,naturally","jmdict","ひとりでに"
1105580,,"ビニール","vinyl","waller",
1105580,,"ビニル","vinyl","jmdict","ビニール"
1105580,,"バイナル","vinyl","jmdict","ビニール"
1483900,"皮肉","ひにく","cynicism,sarcasm","waller",
1611370,"日日","ひにち","every day,daily,day after day","waller",
1611370,"日にち","ひにち","every day,daily,day after day","jmdict","日日"
1469530,"捻る","ひねる","to turn (a switch) on or off,to twist,to puzzle over","waller",
1469530,,"ひねる","to turn (a switch) on or off,to twist,to puzzle over","jmdict","捻る"
1469530,"拈る","ひねる","to turn (a switch) on or off,to twist,to puzzle over","jmdict","捻る"
1469530,"撚る","ひねる","to turn (a switch) on or off,to twist,to puzzle over","jmdict","捻る"
1463800,"日の入り","ひのいり","sunset","waller",
1463790,"日の出","ひので","sunrise","waller",
1602130,"響き","ひびき","echo,sound,reverberation,noise","waller",
1602130,"響","ひびき","echo,sound,reverberation,noise","jmdict","響き"
1238610,"響く","ひびく","to resound","waller",
1483920,"皮膚","ひふ","skin","waller",
1483920,"皮フ","ひフ","skin","jmdict","皮膚"
1556770,"冷やす","ひやす","to cool,to refrigerate","waller",
1556770,"冷す","ひやす","to cool,to refrigerate","jmdict","冷やす"
1602190,,"ひゃっかじてん","encyclopedia","waller",
1602190,"百科事典","ひゃっかじてん","encyclopedia","jmdict","ひゃっかじてん"
1602190,"百科辞典","ひゃっかじてん","encyclopedia","jmdict","ひゃっかじてん"
1486670,"美容","びよう","beauty of figure or form","waller",
1489600,"表紙","ひょうし","front cover,binding","waller",
1488700,"標識","ひょうしき","sign,mark","waller",
1488710,"標準","ひょうじゅん","standard,level","waller",
1488820,"標本","ひょうほん","example,specimen","waller",
1490080,"評論","ひょうろん","criticism,critique","waller",
1507090,"平仮名","ひらがな","hiragana,47 syllables,the cursive syllabary","waller",
1507090,,"ひらがな","hiragana,47 syllables,the cursive syllabary","jmdict","平仮名"
1507090,"ひら仮名","ひらがな","hiragana,47 syllables,the cursive syllabary","jmdict","平仮名"
1106040,,"ビルディング","building","waller",
1106040,,"ビルヂング","building","jmdict","ビルディング"
1426370,"昼寝","ひるね","nap (at home),siesta","waller",
1426370,"昼寐","ひるね","nap (at home),siesta","jmdict","昼寝"
1602370,"広げる","ひろげる","to spread,to extend,to expand,to enlarge","waller",
1602370,"拡げる","ひろげる","to spread,to extend,to expand,to enlarge","jmdict","広げる"
1602370,"展げる","ひろげる","to spread,to extend,to expand,to enlarge","jmdict","広げる"
1278440,"広さ","ひろさ","extent","waller",
1278590,"広場","ひろば","plaza","waller",
1602380,"広々","ひろびろ","extensive,spacious","waller",
1602380,"広広","ひろびろ","extensive,spacious","jmdict","広々"
1278460,"広める","ひろめる","to broaden,to propagate","waller",
1278460,"弘める","ひろめる","to broaden,to propagate","jmdict","広める"
1107140,,"ピンク","pink","waller",
1512640,"便箋","びんせん","writing paper,stationery","waller",
1512640,"便せん","びんせん","writing paper,stationery","jmdict","便箋"
1491130,"瓶詰","びんづめ","bottling,bottled","waller",
1491130,"瓶詰め","びんづめ","bottling,bottled","jmdict","瓶詰"
1491130,"壜詰め","びんづめ","bottling,bottled","jmdict","瓶詰"
1491130,"壜詰","びんづめ","bottling,bottled","jmdict","瓶詰"
1108160,,"ファスナー","fastener,zipper","waller",
1499940,"風船","ふうせん","balloon","waller",
1491290,"不運","ふうん","unlucky,misfortune,bad luck,fate","waller",
1602440,"殖える","ふえる","to increase,to multiply","waller",
1362660,"深まる","ふかまる","to deepen,to heighten,to intensify","waller",
1491840,"不規則","ふきそく","irregularity,unsteadiness,disorderly","waller",
1497110,"普及","ふきゅう","diffusion,spread","waller",
1496240,"付近","ふきん","neighbourhood,vicinity,environs","waller",
1496240,"附近","ふきん","neighbourhood,vicinity,environs","jmdict","付近"
1357240,"拭く","ふく","to wipe,to dry","waller",
1500440,"副詞","ふくし","adverb","waller",
1501390,"複写","ふくしゃ","copy,duplicate","waller",
1501400,"複数","ふくすう","plural,multiple","waller",
1501400,"復数","ふくすう","plural,multiple","jmdict","複数"
1216890,"含める","ふくめる","to include,to instruct,to make one understand","waller",
1519970,"膨らます","ふくらます","to swell,to expand,to inflate,to bulge","waller",
1519990,"膨らむ","ふくらむ","to expand,to swell (out),to get big,to become inflated","waller",
1519990,"脹らむ","ふくらむ","to expand,to swell (out),to get big,to become inflated","jmdict","膨らむ"
1492160,"不潔","ふけつ","unclean,dirty,filthy,impure","waller",
1279290,"更ける","ふける","to get late,to advance,to wear on","waller",
1279290,"深ける","ふける","to get late,to advance,to wear on","jmdict","更ける"
1497710,"符号","ふごう","sign,mark,symbol","waller",
1496520,"夫妻","ふさい","man and wife,married couple","waller",
1602570,"塞がる","ふさがる","to be plugged up,to be shut up","waller",
1602570,,"ふさがる","to be plugged up,to be shut up","jmdict","塞がる"
1602570,,"ふたがる","to be plugged up,to be shut up","jmdict","塞がる"
1602570,"塞がる","ふたがる","to be plugged up,to be shut up","jmdict","ふさがる"
1602590,"塞ぐ","ふさぐ","to stop up,to close up,to block (up)","waller",
1566450,,"ふざける","to romp,to gambol,to frolic,to joke","waller",
1566450,"巫山戯る","ふざける","to romp,to gambol,to frolic,to joke","jmdict","ふざける"
1672130,"無沙汰","ぶさた","neglecting to stay in contact","waller",
1672130,"不沙汰","ぶさた","neglecting to stay in contact","jmdict","無沙汰"
1583680,"武士","ぶし","warrior,samurai","waller",
1583680,"武士","もののふ","warrior,samurai","jmdict","ぶし"
1583680,"武夫","ぶふ","warrior,samurai","jmdict","武士"
1499400,"部首","ぶしゅ","radical (of a kanji character)","waller",
1181720,"襖","ふすま","sliding screen","waller",
1602700,"附属","ふぞく","attached,belonging,affiliated","waller",
1602700,"付属","ふぞく","attached,belonging,affiliated","jmdict","附属"
1204540,"蓋","ふた","cover,lid,cap","waller",
1204540,,"フタ","cover,lid,cap","jmdict","蓋"
1493860,"不通","ふつう","suspension,interruption,stoppage,tie-up,cessation","waller",
1011180,,"ぶつかる","to strike,to collide with","waller",
1011180,"打つかる","ぶつかる","to strike,to collide with","jmdict","ぶつかる"
2742080,,"ぶつける","to knock,to run into,to nail on,to strike hard,to hit and attack","waller",
2742080,"打付ける","ぶつける","to knock,to run into,to nail on,to strike hard,to hit and attack","jmdict","ぶつける"
2742080,,"ぶちつける","to knock,to run into,to nail on,to strike hard,to hit and attack","jmdict","ぶつける"
2742080,"打付ける","ぶちつける","to knock,to run into,to nail on,to strike hard,to hit and attack","jmdict","ぶつける"
2742080,,"ぶっつける","to knock,to run into,to nail on,to strike hard,to hit and attack","jmdict","ぶつける"
2742080,"打っ付ける","ぶっつける","to knock,to run into,to nail on,to strike hard,to hit and attack","jmdict","ぶつける"
1502640,"物騒","ぶっそう","dangerous,disturbed,insecure","waller",
1011200,,"ぶつぶつ","grumbling,complaining in a small voice","waller",
1011200,,"ブツブツ","grumbling,complaining in a small voice","jmdict","ぶつぶつ"
1392100,"船便","ふなびん","surface mail (ship)","waller",
1392100,"船便","せんびん","surface mail (ship)","jmdict","ふなびん"
1499480,"部品","ぶひん","parts,accessories","waller",
1370780,"吹雪","ふぶき","snow storm","waller",
1370780,"乱吹","ふぶき","snow storm","jmdict","吹雪"
1497690,"父母","ふぼ","father and mother,parents","waller",
1497690,"父母","ちちはは","father and mother,parents","jmdict","ふぼ"
1497690,"父母","ててはは","father and mother,parents","jmdict","ふぼ"
1497690,"父母","かぞいろは","father and mother,parents","jmdict","ふぼ"
1497690,"父母","ぶも","father and mother,parents","jmdict","ふぼ"
1497690,"父母","かぞいろ","father and mother,parents","jmdict","ふぼ"
1602840,"踏切","ふみきり","railway crossing,level crossing,starting line,scratch,crossover","waller",
1602840,"踏切り","ふみきり","railway crossing,level crossing,starting line,scratch,crossover","jmdict","踏切"
1602840,"踏み切り","ふみきり","railway crossing,level crossing,starting line,scratch,crossover","jmdict","踏切"
1602840,"踏み切","ふみきり","railway crossing,level crossing,starting line,scratch,crossover","jmdict","踏切"
1611440,"麓","ふもと","the foot,the bottom,the base (of a mountain)","waller",
1611440,,"ふもと","the foot,the bottom,the base (of a mountain)","jmdict","麓"
1611440,"梺","ふもと","the foot,the bottom,the base (of a mountain)","jmdict","麓"
1602880,"増やす","ふやす","to increase,to add to,to augment","waller",
1602880,"殖やす","ふやす","to increase,to add to,to augment","waller",
1111160,,"フライパン","fry pan,frying pan","waller",
1111160,,"フライ・パン","fry pan,frying pan","jmdict","フライパン"
1113650,,"ブラウス","blouse","waller",
1113650,,"ブルーズ","blouse","jmdict","ブラウス"
1011250,,"ぶらさげる","to hang,to suspend,to dangle,to swing","waller",
1011250,"ぶら下げる","ぶらさげる","to hang,to suspend,to dangle,to swing","jmdict","ぶらさげる"
1611450,,"ブラシ","brushy,brush","waller",
1611450,,"ブラッシュ","brushy,brush","jmdict","ブラシ"
1115670,,"プラスチック","plastic","waller",
1115670,,"プラスティック","plastic","jmdict","プラスチック"
1115670,,"プラッチック","plastic","jmdict","プラスチック"
1115670,,"プラチック","plastic","jmdict","プラスチック"
1115820,,"プラットホーム","platform","waller",
1115820,,"プラットフォーム","platform","jmdict","プラットホーム"
1111640,,"フリー","free","waller",
1361150,"振り仮名","ふりがな",",pronunciation key","waller",
1361150,,"ふりがな",",pronunciation key","jmdict","振り仮名"
1361150,"振りがな","ふりがな",",pronunciation key","jmdict","振り仮名"
1361150,"振仮名","ふりがな",",pronunciation key","jmdict","振り仮名"
1116300,,"プリント","print,handout","waller",
1603090,"振舞う","ふるまう","to behave,to conduct oneself,to entertain (vt)","waller",
1603090,"振る舞う","ふるまう","to behave,to conduct oneself,to entertain (vt)","jmdict","振舞う"
1114910,,"ブローチ","brooch","waller",
1117080,,"プログラム","program","waller",
1500150,"風呂敷","ふろしき","wrapping cloth,cloth wrapper","waller",
1113060,,"ふわふわ","light,soft","waller",
1113060,,"フワフワ","light,soft","jmdict","ふわふわ"
1504560,"噴火","ふんか","eruption","waller",
1503210,"分解","ぶんかい","analysis,disassembly","waller",
1505290,"文芸","ぶんげい","literature,art and literature,belles-lettres","waller",
1505290,"文藝","ぶんげい","literature,art and literature,belles-lettres","jmdict","文芸"
1505330,"文献","ぶんけん","literature,books (reference)","waller",
1504610,"噴水","ふんすい","water fountain","waller",
1503860,"分数","ぶんすう","fraction (in math)","waller",
1505510,"文体","ぶんたい","literary style","waller",
1504160,"分布","ぶんぷ","distribution","waller",
1505620,"文房具","ぶんぼうぐ","stationery","waller",
1505630,"文脈","ぶんみゃく","context","waller",
1504430,"分量","ぶんりょう","amount,quantity","waller",
1504460,"分類","ぶんるい","classification","waller",
1508600,"閉会","へいかい","closure","waller",
1507180,"平気","へいき","coolness,calmness,composure,unconcern","waller",
1508480,"並行","へいこう","(going) side by side,concurrent,abreast,at the same time","waller",
1508480,"併行","へいこう","(going) side by side,concurrent,abreast,at the same time","jmdict","並行"
1507720,"平日","へいじつ","weekday,ordinary days","waller",
1507720,"平日","ひらび","weekday,ordinary days","jmdict","へいじつ"
1506590,"兵隊","へいたい","soldier,sailor","waller",
1507910,"平凡","へいぼん","common,commonplace,ordinary,mediocre","waller",
1508030,"平野","へいや","plain,open field","waller",
1179200,"凹む","へこむ","to be dented,to be indented,to yield to,to give,to sink,to collapse,to cave in,to be snubbed","waller",
1179200,,"ヘコむ","to be dented,to be indented,to yield to,to give,to sink,to collapse,to cave in,to be snubbed","jmdict","凹む"
1571170,"臍","へそ","navel,belly-button","waller",
1571170,,"へそ","navel,belly-button","jmdict","臍"
1571170,,"ほぞ","navel,belly-button","jmdict","臍"
1571170,"臍","ほぞ","navel,belly-button","jmdict","へそ"
1571170,"𦜝","へそ","navel,belly-button","jmdict","臍"
1571170,"𦜝","ほぞ","navel,belly-button","jmdict","臍"
1571170,,"ヘソ","navel,belly-button","jmdict","臍"
1206360,"隔てる","へだてる","to be shut out","waller",
1206360,"距てる","へだてる","to be shut out","jmdict","隔てる"
1509970,"別荘","べっそう","holiday house,villa","waller",
1603290,"別々","べつべつ","separately,individually","waller",
1603290,"別別","べつべつ","separately,individually","jmdict","別々"
1119700,,"ベテラン","veteran","waller",
1119700,,"ベデラン","veteran","jmdict","ベテラン"
1119700,,"ヴェテラン","veteran","jmdict","ベテラン"
1118780,,"ヘリコプター","helicopter","waller",
1118780,,"ヘリコプタ","helicopter","jmdict","ヘリコプター"
1603240,"編集","へんしゅう","editing,compilation,editorial (e.g. committee)","waller",
1603240,"編修","へんしゅう","editing,compilation,editorial (e.g. committee)","jmdict","編集"
1603240,"編輯","へんしゅう","editing,compilation,editorial (e.g. committee)","jmdict","編集"
1512520,"便所","べんじょ","toilet,lavatory,rest room,latrine,comfort station","waller",
1121520,,"ペンチ","(abbr) pliers (lit: pinchers)","waller",
1519650,"望遠鏡","ぼうえんきょう","telescope","waller",
1516950,"方角","ほうがく","direction,way,compass point","waller",
1566500,"箒","ほうき","(n) broom","waller",
1566500,,"ほうき","(n) broom","jmdict","箒"
1566500,"帚","ほうき","(n) broom","jmdict","箒"
1516980,"方言","ほうげん","dialect","waller",
1519050,"坊さん","ぼうさん","Buddhist priest,monk","waller",
1520380,"防止","ぼうし","prevention,check","waller",
1517040,"方針","ほうしん","objective,plan,policy","waller",
1515510,"包装","ほうそう","packing,wrapping","waller",
1517380,"法則","ほうそく","law,rule","waller",
1517380,"方則","ほうそく","law,rule","jmdict","法則"
1603360,"包帯","ほうたい","bandage,dressing","waller",
1603360,"繃帯","ほうたい","bandage,dressing","jmdict","包帯"
1603660,"膨大","ぼうだい","huge,bulky,enormous,extensive,swelling,expansion","waller",
1603660,"厖大","ぼうだい","huge,bulky,enormous,extensive,swelling,expansion","jmdict","膨大"
1603660,"尨大","ぼうだい","huge,bulky,enormous,extensive,swelling,expansion","jmdict","膨大"
1515530,"庖丁","ほうちょう","kitchen knife,carving knife","waller",
1515530,"包丁","ほうちょう","kitchen knife,carving knife","jmdict","庖丁"
1517060,"方程式","ほうていしき","equation","waller",
1520570,"防犯","ぼうはん","prevention of crime","waller",
1517100,"方面","ほうめん","direction,district,field (e.g., of study)","waller",
1519060,"坊や","ぼうや","boy","waller",
1516530,"放る","ほうる","to let go","waller",
1516530,"放る","ほる","to let go","jmdict","ほうる"
1516530,"抛る","ほうる","to let go","jmdict","放る"
1516530,"抛る","ほる","to let go","jmdict","放る"
1123520,,"ボーナス","bonus","waller",
1123520,,"ボナス","bonus","jmdict","ボーナス"
1560710,"朗らか","ほがらか","brightness,cheerfulness,melodious","waller",
1584250,"牧場","ぼくじょう","(1) farm (livestock),(2) pasture land,meadow,grazing land","waller",
1584250,"牧場","まきば","(1) farm (livestock),(2) pasture land,meadow,grazing land","jmdict","ぼくじょう"
1521820,"牧畜","ぼくちく","stock-farming","waller",
1513410,"保健","ほけん","health preservation,hygiene,sanitation","waller",
1514830,"募集","ぼしゅう","recruiting,taking applications","waller",
1603510,"干す","ほす","to air,to dry,to desiccate,to drain (off),to drink up","waller",
1603510,"乾す","ほす","to air,to dry,to desiccate,to drain (off),to drink up","jmdict","干す"
1125110,,"ポスター","poster","waller",
1125110,,"ポスタ","poster","jmdict","ポスター"
1520890,"北極","ほっきょく","North Pole","waller",
1603720,"坊っちゃん","ぼっちゃん","son (of others)","waller",
1603720,"坊ちゃん","ぼっちゃん","son (of others)","jmdict","坊っちゃん"
1198900,,"ほどく","to unfasten","waller",
1198900,"解く","ほどく","to unfasten","jmdict","ほどく"
1522060,"堀","ほり","moat,canal","waller",
1246690,"掘る","ほる","to dig,to excavate","waller",
1427950,"彫る","ほる","to carve,to engrave,to sculpture,to chisel","waller",
